Event_id,Timestamp,Activity
assign_tr14_Pcp32,2024-05-02 08:57:16,Assign Truck
weigh_empty_truck_Pcp32_tr20,2024-05-02 08:57:48,Weigh the Empty Truck
eval_trs_exit_tr21_Pcp61,2024-05-02 08:58:14,Evaluate the Truck Exit
eval_trs_exit_tr30_Pcp57,2024-05-02 08:58:22,Evaluate the Truck Exit
load_truck_Pcp32_tr20,2024-05-02 08:58:59,Load Truck
weigh_empty_truck_Pcp32_tr14,2024-05-02 08:59:46,Weigh the Empty Truck
weigh_loaded_truck_Pcp88_tr31,2024-05-02 09:00:47,Weigh the Loaded Truck
load_truck_Pcp32_tr14,2024-05-02 09:00:47,Load Truck
assign_tr23_Pcp58,2024-05-02 09:03:19,Assign Truck
assign_tr49_Pcp58,2024-05-02 09:04:51,Assign Truck
print_w_ticket_Pcp88_tr31,2024-05-02 09:05:28,Print the Weighing Ticket
input_tally_sheet_Pcp88_tr31,2024-05-02 09:05:28,Input the Tally Sheet
weigh_empty_truck_Pcp58_tr23,2024-05-02 09:06:42,Weigh the Empty Truck
eval_trs_exit_tr31_Pcp88,2024-05-02 09:06:49,Evaluate the Truck Exit
load_truck_Pcp58_tr23,2024-05-02 09:07:14,Load Truck
weigh_loaded_truck_Pcp82_tr5,2024-05-02 09:10:36,Weigh the Loaded Truck
weigh_empty_truck_Pcp58_tr49,2024-05-02 09:14:28,Weigh the Empty Truck
input_tally_sheet_Pcp82_tr5,2024-05-02 09:17:30,Input the Tally Sheet
print_w_ticket_Pcp82_tr5,2024-05-02 09:17:30,Print the Weighing Ticket
load_truck_Pcp58_tr49,2024-05-02 09:18:13,Load Truck
eval_trs_exit_tr5_Pcp82,2024-05-02 09:18:49,Evaluate the Truck Exit
weigh_loaded_truck_Pcp32_tr20,2024-05-02 09:24:26,Weigh the Loaded Truck
print_w_ticket_Pcp32_tr20,2024-05-02 09:26:32,Print the Weighing Ticket
input_tally_sheet_Pcp32_tr20,2024-05-02 09:26:32,Input the Tally Sheet
eval_trs_exit_tr20_Pcp32,2024-05-02 09:30:56,Evaluate the Truck Exit
assign_tr35_Pcp37,2024-05-02 09:34:00,Assign Truck
assign_tr38_Pcp37,2024-05-02 09:34:30,Assign Truck
weigh_empty_truck_Pcp37_tr35,2024-05-02 09:34:42,Weigh the Empty Truck
load_truck_Pcp37_tr35,2024-05-02 09:36:28,Load Truck
weigh_empty_truck_Pcp37_tr38,2024-05-02 09:38:35,Weigh the Empty Truck
load_truck_Pcp37_tr38,2024-05-02 09:39:28,Load Truck
weigh_loaded_truck_Pcp57_tr29,2024-05-02 09:46:11,Weigh the Loaded Truck
weigh_loaded_truck_Pcp58_tr49,2024-05-02 09:46:26,Weigh the Loaded Truck
assign_tr20_Pcp75,2024-05-02 09:49:06,Assign Truck
assign_tr22_Pcp75,2024-05-02 09:49:49,Assign Truck
weigh_loaded_truck_Pcp37_tr38,2024-05-02 09:50:28,Weigh the Loaded Truck
weigh_empty_truck_Pcp75_tr20,2024-05-02 09:50:48,Weigh the Empty Truck
print_w_ticket_Pcp37_tr38,2024-05-02 09:51:01,Print the Weighing Ticket
input_tally_sheet_Pcp37_tr38,2024-05-02 09:51:01,Input the Tally Sheet
load_truck_Pcp75_tr20,2024-05-02 09:51:33,Load Truck
weigh_empty_truck_Pcp75_tr22,2024-05-02 09:51:39,Weigh the Empty Truck
load_truck_Pcp75_tr22,2024-05-02 09:52:17,Load Truck
input_tally_sheet_Pcp58_tr49,2024-05-02 09:52:42,Input the Tally Sheet
print_w_ticket_Pcp58_tr49,2024-05-02 09:52:42,Print the Weighing Ticket
input_tally_sheet_Pcp57_tr29,2024-05-02 09:53:08,Input the Tally Sheet
print_w_ticket_Pcp57_tr29,2024-05-02 09:53:08,Print the Weighing Ticket
eval_trs_exit_tr38_Pcp37,2024-05-02 09:53:18,Evaluate the Truck Exit
eval_trs_exit_tr29_Pcp57,2024-05-02 09:55:41,Evaluate the Truck Exit
eval_trs_exit_tr49_Pcp58,2024-05-02 09:57:04,Evaluate the Truck Exit
weigh_loaded_truck_Pcp75_tr22,2024-05-02 10:04:16,Weigh the Loaded Truck
print_w_ticket_Pcp75_tr22,2024-05-02 10:14:52,Print the Weighing Ticket
input_tally_sheet_Pcp75_tr22,2024-05-02 10:14:52,Input the Tally Sheet
eval_trs_exit_tr22_Pcp75,2024-05-02 10:18:44,Evaluate the Truck Exit
weigh_loaded_truck_Pcp58_tr23,2024-05-02 10:20:52,Weigh the Loaded Truck
input_tally_sheet_Pcp58_tr23,2024-05-02 10:21:36,Input the Tally Sheet
print_w_ticket_Pcp58_tr23,2024-05-02 10:21:36,Print the Weighing Ticket
eval_trs_exit_tr23_Pcp58,2024-05-02 10:24:48,Evaluate the Truck Exit
weigh_loaded_truck_Pcp32_tr14,2024-05-02 10:49:22,Weigh the Loaded Truck
print_w_ticket_Pcp32_tr14,2024-05-02 10:58:57,Print the Weighing Ticket
input_tally_sheet_Pcp32_tr14,2024-05-02 10:58:57,Input the Tally Sheet
weigh_loaded_truck_Pcp37_tr35,2024-05-02 10:59:44,Weigh the Loaded Truck
eval_trs_exit_tr14_Pcp32,2024-05-02 11:00:35,Evaluate the Truck Exit
print_w_ticket_Pcp37_tr35,2024-05-02 11:08:36,Print the Weighing Ticket
input_tally_sheet_Pcp37_tr35,2024-05-02 11:08:36,Input the Tally Sheet
eval_trs_exit_tr35_Pcp37,2024-05-02 11:09:27,Evaluate the Truck Exit
assign_tr39_Pcp62,2024-05-02 11:14:03,Assign Truck
assign_tr6_Pcp50,2024-05-02 11:16:02,Assign Truck
assign_tr46_Pcp50,2024-05-02 11:16:35,Assign Truck
assign_tr50_Pcp62,2024-05-02 11:16:49,Assign Truck
weigh_empty_truck_Pcp62_tr39,2024-05-02 11:17:51,Weigh the Empty Truck
load_truck_Pcp62_tr39,2024-05-02 11:19:32,Load Truck
weigh_loaded_truck_Pcp75_tr20,2024-05-02 11:19:47,Weigh the Loaded Truck
weigh_empty_truck_Pcp50_tr46,2024-05-02 11:21:48,Weigh the Empty Truck
weigh_empty_truck_Pcp62_tr50,2024-05-02 11:22:46,Weigh the Empty Truck
weigh_empty_truck_Pcp50_tr6,2024-05-02 11:24:04,Weigh the Empty Truck
load_truck_Pcp62_tr50,2024-05-02 11:24:04,Load Truck
input_tally_sheet_Pcp75_tr20,2024-05-02 11:25:10,Input the Tally Sheet
print_w_ticket_Pcp75_tr20,2024-05-02 11:25:10,Print the Weighing Ticket
load_truck_Pcp50_tr46,2024-05-02 11:25:33,Load Truck
load_truck_Pcp50_tr6,2024-05-02 11:26:04,Load Truck
eval_trs_exit_tr20_Pcp75,2024-05-02 11:26:54,Evaluate the Truck Exit
weigh_loaded_truck_Pcp62_tr39,2024-05-02 11:50:50,Weigh the Loaded Truck
weigh_loaded_truck_Pcp50_tr6,2024-05-02 11:55:12,Weigh the Loaded Truck
input_tally_sheet_Pcp62_tr39,2024-05-02 12:00:56,Input the Tally Sheet
print_w_ticket_Pcp62_tr39,2024-05-02 12:00:56,Print the Weighing Ticket
eval_trs_exit_tr39_Pcp62,2024-05-02 12:03:12,Evaluate the Truck Exit
input_tally_sheet_Pcp50_tr6,2024-05-02 12:04:33,Input the Tally Sheet
print_w_ticket_Pcp50_tr6,2024-05-02 12:04:33,Print the Weighing Ticket
eval_trs_exit_tr6_Pcp50,2024-05-02 12:05:48,Evaluate the Truck Exit
assign_tr8_Pcp77,2024-05-02 12:07:16,Assign Truck
assign_tr17_Pcp77,2024-05-02 12:07:19,Assign Truck
weigh_empty_truck_Pcp77_tr8,2024-05-02 12:10:03,Weigh the Empty Truck
load_truck_Pcp77_tr8,2024-05-02 12:11:21,Load Truck
weigh_empty_truck_Pcp77_tr17,2024-05-02 12:15:03,Weigh the Empty Truck
load_truck_Pcp77_tr17,2024-05-02 12:18:30,Load Truck
weigh_loaded_truck_Pcp50_tr46,2024-05-02 12:27:13,Weigh the Loaded Truck
input_tally_sheet_Pcp50_tr46,2024-05-02 12:32:11,Input the Tally Sheet
print_w_ticket_Pcp50_tr46,2024-05-02 12:32:11,Print the Weighing Ticket
eval_trs_exit_tr46_Pcp50,2024-05-02 12:37:15,Evaluate the Truck Exit
assign_tr23_Pcp51,2024-05-02 12:41:51,Assign Truck
assign_tr29_Pcp51,2024-05-02 12:42:54,Assign Truck
weigh_empty_truck_Pcp51_tr29,2024-05-02 12:43:47,Weigh the Empty Truck
weigh_empty_truck_Pcp51_tr23,2024-05-02 12:43:59,Weigh the Empty Truck
load_truck_Pcp51_tr23,2024-05-02 12:45:16,Load Truck
load_truck_Pcp51_tr29,2024-05-02 12:45:20,Load Truck
weigh_loaded_truck_Pcp51_tr23,2024-05-02 12:51:21,Weigh the Loaded Truck
print_w_ticket_Pcp51_tr23,2024-05-02 12:54:13,Print the Weighing Ticket
input_tally_sheet_Pcp51_tr23,2024-05-02 12:54:13,Input the Tally Sheet
eval_trs_exit_tr23_Pcp51,2024-05-02 12:57:50,Evaluate the Truck Exit
weigh_loaded_truck_Pcp77_tr17,2024-05-02 13:02:57,Weigh the Loaded Truck
input_tally_sheet_Pcp77_tr17,2024-05-02 13:11:05,Input the Tally Sheet
print_w_ticket_Pcp77_tr17,2024-05-02 13:11:05,Print the Weighing Ticket
eval_trs_exit_tr17_Pcp77,2024-05-02 13:12:31,Evaluate the Truck Exit
weigh_loaded_truck_Pcp77_tr8,2024-05-02 14:01:19,Weigh the Loaded Truck
input_tally_sheet_Pcp77_tr8,2024-05-02 14:05:45,Input the Tally Sheet
print_w_ticket_Pcp77_tr8,2024-05-02 14:05:45,Print the Weighing Ticket
eval_trs_exit_tr8_Pcp77,2024-05-02 14:10:48,Evaluate the Truck Exit
weigh_loaded_truck_Pcp62_tr50,2024-05-02 14:16:39,Weigh the Loaded Truck
print_w_ticket_Pcp62_tr50,2024-05-02 14:22:25,Print the Weighing Ticket
input_tally_sheet_Pcp62_tr50,2024-05-02 14:22:25,Input the Tally Sheet
eval_trs_exit_tr50_Pcp62,2024-05-02 14:23:32,Evaluate the Truck Exit
weigh_loaded_truck_Pcp51_tr29,2024-05-02 15:12:50,Weigh the Loaded Truck
print_w_ticket_Pcp51_tr29,2024-05-02 15:16:24,Print the Weighing Ticket
input_tally_sheet_Pcp51_tr29,2024-05-02 15:16:24,Input the Tally Sheet
eval_trs_exit_tr29_Pcp51,2024-05-02 15:18:40,Evaluate the Truck Exit
assign_tr29_Pcp70,2024-05-03 15:08:59,Assign Truck
assign_tr49_Pcp70,2024-05-03 15:09:23,Assign Truck
weigh_empty_truck_Pcp70_tr49,2024-05-03 15:17:37,Weigh the Empty Truck
load_truck_Pcp70_tr49,2024-05-03 15:20:18,Load Truck
weigh_empty_truck_Pcp70_tr29,2024-05-03 15:22:06,Weigh the Empty Truck
load_truck_Pcp70_tr29,2024-05-03 15:23:24,Load Truck
weigh_loaded_truck_Pcp70_tr49,2024-05-03 15:33:13,Weigh the Loaded Truck
print_w_ticket_Pcp70_tr49,2024-05-03 15:36:26,Print the Weighing Ticket
input_tally_sheet_Pcp70_tr49,2024-05-03 15:36:26,Input the Tally Sheet
eval_trs_exit_tr49_Pcp70,2024-05-03 15:38:46,Evaluate the Truck Exit
weigh_loaded_truck_Pcp70_tr29,2024-05-03 15:43:38,Weigh the Loaded Truck
print_w_ticket_Pcp70_tr29,2024-05-03 15:47:10,Print the Weighing Ticket
input_tally_sheet_Pcp70_tr29,2024-05-03 15:47:10,Input the Tally Sheet
eval_trs_exit_tr29_Pcp70,2024-05-03 15:48:23,Evaluate the Truck Exit
